,UniProt,visit_month,NPX
2672,Q12841,0,24489.84243386243
2673,Q12841,3,26237.13333333333
2674,Q12841,6,23807.595081967214
2675,Q12841,12,23799.653333333335
2676,Q12841,18,21985.7
2677,Q12841,24,23750.058734939757
2678,Q12841,30,28667.4
2679,Q12841,36,24223.133356643357
2680,Q12841,48,23911.566315789474
2681,Q12841,54,33166.6
2682,Q12841,60,23417.75475
2683,Q12841,72,22233.32
2684,Q12841,84,24783.481000000003
2685,Q12841,96,25490.449999999997
2686,Q12841,108,22792.775
2687,Q12907,0,37247.386505376344
2688,Q12907,3,38818.066666666666
2689,Q12907,6,36622.79926829268
2690,Q12907,12,35329.64735632184
2691,Q12907,18,37322.32857142857
2692,Q12907,24,38262.15567073171
2693,Q12907,30,40750.3
2694,Q12907,36,36823.76882758621
2695,Q12907,48,35966.05210526315
2696,Q12907,54,32468.850000000002
2697,Q12907,60,37604.29695121951
2698,Q12907,72,39146.945
2699,Q12907,84,36444.22068965517
2700,Q12907,96,36576.15
2701,Q12907,108,40271.925
2702,Q13283,0,570407.6240837696
2703,Q13283,3,467711.6666666667
2704,Q13283,6,553063.2868852459
2705,Q13283,12,573019.4104046243
2706,Q13283,18,583996.5
2707,Q13283,24,571656.9239766082
2708,Q13283,30,757761.0
2709,Q13283,36,572592.0275862069
2710,Q13283,48,574263.2164179104
2711,Q13283,54,571991.5
2712,Q13283,60,533798.487804878
2713,Q13283,72,564783.55
2714,Q13283,84,578349.3103448276
2715,Q13283,96,552084.0
2716,Q13283,108,817511.75
2717,Q13332,0,19327.06763157895
2718,Q13332,3,16673.7
2719,Q13332,6,18804.745950413224
2720,Q13332,12,17617.63
2721,Q13332,18,19995.9375
2722,Q13332,24,19217.935562130177
2723,Q13332,30,20730.2
2724,Q13332,36,18831.79131034483
2725,Q13332,48,18760.566466165412
2726,Q13332,54,37328.0
2727,Q13332,60,18904.865853658535
2728,Q13332,72,17363.94095238095
2729,Q13332,84,17787.571666666667
2730,Q13332,96,15970.5
2731,Q13332,108,21894.375
2732,Q13449,0,30231.078113207546
2733,Q13449,3,20062.949999999997
2734,Q13449,6,29185.545214953272
2735,Q13449,12,26857.298120805368
2736,Q13449,18,32494.64285714286
2737,Q13449,24,28366.726666666666
2738,Q13449,30,18405.2
2739,Q13449,36,28363.016166666665
2740,Q13449,48,27751.469823008847
2741,Q13449,54,43731.049999999996
2742,Q13449,60,26157.094615384613
2743,Q13449,72,24053.83263157895
2744,Q13449,84,27602.073333333334
2745,Q13449,96,26109.6
2746,Q13449,108,25170.625
2747,Q13451,0,2956521.457894737
2748,Q13451,3,3122456.6666666665
2749,Q13451,6,2834351.5950413225
2750,Q13451,12,2890977.338983051
2751,Q13451,18,3332648.75
2752,Q13451,24,2857242.0235294118
2753,Q13451,30,3346840.0
2754,Q13451,36,2892939.074829932
2755,Q13451,48,2801618.204379562
2756,Q13451,54,2994225.0
2757,Q13451,60,2730721.4320987654
2758,Q13451,72,2517579.380952381
2759,Q13451,84,2833095.206896552
2760,Q13451,96,4349555.0
2761,Q13451,108,3116075.0
2762,Q13740,0,21555.16509677419
2763,Q13740,3,22221.36666666667
2764,Q13740,6,22524.597171717174
2765,Q13740,12,20512.174927536234
2766,Q13740,18,17230.208
2767,Q13740,24,21604.89076923077
2768,Q13740,30,26598.7
2769,Q13740,36,21357.16146341463
2770,Q13740,48,21447.80681818182
2771,Q13740,54,16406.175
2772,Q13740,60,21611.691846153844
2773,Q13740,72,18701.88
2774,Q13740,84,18892.7
2775,Q13740,96,17075.27
2776,Q13740,108,24576.35
2777,Q14118,0,156444.39685863873
2778,Q14118,3,155837.66666666666
2779,Q14118,6,153700.91393442624
2780,Q14118,12,150261.81292134832
2781,Q14118,18,138014.75714285715
2782,Q14118,24,157471.78176470587
2783,Q14118,30,171256.0
2784,Q14118,36,155906.34217687076
2785,Q14118,48,158112.14264705882
2786,Q14118,54,207944.0
2787,Q14118,60,157776.09880952383
2788,Q14118,72,148747.04761904763
2789,Q14118,84,154455.06999999998
2790,Q14118,96,105934.7
2791,Q14118,108,165015.0
2792,Q14508,0,6146.545516129032
2793,Q14508,3,4750.66
2794,Q14508,6,5903.947459016394
2795,Q14508,12,5773.946650887574
2796,Q14508,18,5088.484285714286
2797,Q14508,24,5921.868862275449
2798,Q14508,30,5040.0
2799,Q14508,36,5795.798708333333
2800,Q14508,48,5791.013684210526
2801,Q14508,54,9631.285
2802,Q14508,60,5609.53734939759
2803,Q14508,72,4926.1695238095235
2804,Q14508,84,5778.099999999999
2805,Q14508,96,7531.07
2806,Q14508,108,6133.5225
2807,Q14515,0,379591.3634196891
2808,Q14515,3,426124.6666666667
2809,Q14515,6,374857.6532258064
2810,Q14515,12,377350.0511111111
2811,Q14515,18,355060.625
2812,Q14515,24,379993.4456647399
2813,Q14515,30,373087.0
2814,Q14515,36,382566.84324324323
2815,Q14515,48,381565.51956521743
2816,Q14515,54,343504.0
2817,Q14515,60,383580.53571428574
2818,Q14515,72,371572.9761904762
2819,Q14515,84,355623.56666666665
2820,Q14515,96,420416.5
2821,Q14515,108,419441.25
2822,Q14624,0,139049.97886597938
2823,Q14624,3,112976.06666666667
2824,Q14624,6,136673.65887096775
2825,Q14624,12,137018.2604519774
2826,Q14624,18,156882.875
2827,Q14624,24,140196.18588235296
2828,Q14624,30,188785.0
2829,Q14624,36,138121.82972972974
2830,Q14624,48,139606.8725547445
2831,Q14624,54,174422.5
2832,Q14624,60,140469.9869047619
2833,Q14624,72,134495.17142857143
2834,Q14624,84,138463.09
2835,Q14624,96,138839.0
2836,Q14624,108,140584.0
2837,Q15904,0,39183.91497005988
2838,Q15904,3,35206.9
2839,Q15904,6,38675.02842105264
2840,Q15904,12,37912.19507042254
2841,Q15904,18,43413.97142857143
2842,Q15904,24,38207.19569444444
2843,Q15904,30,25449.8
2844,Q15904,36,35639.376923076925
2845,Q15904,48,37892.20277777778
2846,Q15904,54,34602.4
2847,Q15904,60,37520.401333333335
2848,Q15904,72,33010.799999999996
2849,Q15904,84,40822.442307692305
2850,Q15904,96,32272.550000000003
2851,Q15904,108,38326.275
2852,Q16270,0,902592.7164948453
2853,Q16270,3,928658.6666666666
2854,Q16270,6,875103.5483870967
2855,Q16270,12,900045.0722222222
2856,Q16270,18,703791.625
2857,Q16270,24,906114.3526011561
2858,Q16270,30,813920.0
2859,Q16270,36,901833.6283783783
2860,Q16270,48,882997.9347826086
2861,Q16270,54,1546242.5
2862,Q16270,60,861609.119047619
2863,Q16270,72,827924.5714285715
2864,Q16270,84,825874.7333333333
2865,Q16270,96,991228.0
2866,Q16270,108,896370.75
2867,Q16610,0,175043.2845360825
2868,Q16610,3,196553.33333333334
2869,Q16610,6,166045.65161290322
2870,Q16610,12,166894.84804469274
2871,Q16610,18,190216.375
2872,Q16610,24,175745.16936416185
2873,Q16610,30,75504.6
2874,Q16610,36,173184.41088435374
2875,Q16610,48,170960.8468115942
2876,Q16610,54,214299.5
2877,Q16610,60,172629.77619047617
2878,Q16610,72,158161.32952380952
2879,Q16610,84,167407.94
2880,Q16610,96,168143.0
2881,Q16610,108,220872.0
2882,Q562R1,0,18345.585420560747
2883,Q562R1,3,13882.199999999999
2884,Q562R1,6,19004.61491525424
2885,Q562R1,12,16939.66074766355
2886,Q562R1,18,18187.416666666668
2887,Q562R1,24,18441.49957894737
2888,Q562R1,30,25001.5
2889,Q562R1,36,18972.125393258426
2890,Q562R1,48,18193.19352112676
2891,Q562R1,54,10895.7
2892,Q562R1,60,17372.910612244897
2893,Q562R1,72,18067.657272727272
2894,Q562R1,84,19517.242857142857
2895,Q562R1,96,14429.5
2896,Q562R1,108,17493.15
2897,Q6UX71,0,12908.260084745762
2898,Q6UX71,3,11021.25
2899,Q6UX71,6,12948.69794520548
2900,Q6UX71,12,12091.582476190475
2901,Q6UX71,18,11989.34
2902,Q6UX71,24,12991.459499999999
2903,Q6UX71,36,12086.083052631579
2904,Q6UX71,48,12401.962278481013
2905,Q6UX71,54,17673.454999999998
2906,Q6UX71,60,12277.646279069768
2907,Q6UX71,72,9943.59076923077
2908,Q6UX71,84,12692.645
2909,Q6UX71,96,13009.25
2910,Q6UX71,108,13164.45
2911,Q6UXB8,0,41724.51098958334
2912,Q6UXB8,3,56757.56666666667
2913,Q6UXB8,6,42944.762903225805
2914,Q6UXB8,12,42486.27154285714
2915,Q6UXB8,18,41743.015
2916,Q6UXB8,24,42197.95520710059
2917,Q6UXB8,30,31428.3
2918,Q6UXB8,36,42541.27527027027
2919,Q6UXB8,48,42716.855
2920,Q6UXB8,54,58309.7
2921,Q6UXB8,60,41957.05108433735
2922,Q6UXB8,72,39023.30809523809
2923,Q6UXB8,84,40493.61666666667
2924,Q6UXB8,96,43785.75
2925,Q6UXB8,108,45010.25
2926,Q6UXD5,0,30766.126870229007
2927,Q6UXD5,3,28137.86666666667
2928,Q6UXD5,6,31166.09275862069
2929,Q6UXD5,12,29691.095250000002
2930,Q6UXD5,18,27599.212499999998
2931,Q6UXD5,24,30995.23330434783
2932,Q6UXD5,36,29983.30098039216
2933,Q6UXD5,48,30342.10235955056
2934,Q6UXD5,54,28781.9
2935,Q6UXD5,60,31536.679591836735
2936,Q6UXD5,72,28477.719999999998
2937,Q6UXD5,84,32209.01176470588
2938,Q6UXD5,96,28645.1
2939,Q6UXD5,108,31812.15
2940,Q7Z3B1,0,80598.74248704663
2941,Q7Z3B1,3,55039.36666666667
2942,Q7Z3B1,6,75744.60487804878
2943,Q7Z3B1,12,72868.47765363129
2944,Q7Z3B1,18,81368.2875
2945,Q7Z3B1,24,78453.84335260116
2946,Q7Z3B1,30,55079.5
2947,Q7Z3B1,36,78229.19251700681
2948,Q7Z3B1,48,76912.03161764707
2949,Q7Z3B1,54,122020.95
2950,Q7Z3B1,60,74180.17380952381
2951,Q7Z3B1,72,72073.94285714286
2952,Q7Z3B1,84,73416.57666666666
2953,Q7Z3B1,96,78732.6
2954,Q7Z3B1,108,80037.175
2955,Q7Z5P9,0,516415.05751295335
2956,Q7Z5P9,3,547575.6666666666
2957,Q7Z5P9,6,522036.12572580646
2958,Q7Z5P9,12,525892.6166666667
2959,Q7Z5P9,18,438679.1125
2960,Q7Z5P9,24,503973.16531791905
2961,Q7Z5P9,30,499992.0
2962,Q7Z5P9,36,514183.54662162164
2963,Q7Z5P9,48,501049.1289781022
2964,Q7Z5P9,54,543470.0
2965,Q7Z5P9,60,503019.3142857143
2966,Q7Z5P9,72,512351.95238095237
2967,Q7Z5P9,84,464790.21533333336
2968,Q7Z5P9,96,685334.5
2969,Q7Z5P9,108,676974.0
2970,Q8IWV7,0,101924.1316062176
2971,Q8IWV7,3,122777.0
2972,Q8IWV7,6,99469.39754098361
2973,Q8IWV7,12,96053.9382022472
2974,Q8IWV7,18,84175.07142857143
2975,Q8IWV7,24,99460.08554913296
2976,Q8IWV7,30,171027.0
2977,Q8IWV7,36,107351.34520547946
2978,Q8IWV7,48,105542.56296296297
2979,Q8IWV7,54,106224.5
2980,Q8IWV7,60,98858.37023809523
2981,Q8IWV7,72,101182.3380952381
2982,Q8IWV7,84,83188.38666666667
2983,Q8IWV7,96,79319.3
2984,Q8IWV7,108,126962.075
2985,Q8N2S1,0,6776.823636363636
2986,Q8N2S1,3,7393.113333333334
2987,Q8N2S1,6,6888.860089285714
2988,Q8N2S1,12,6747.730062111801
2989,Q8N2S1,18,6398.248
2990,Q8N2S1,24,6679.860522875817
2991,Q8N2S1,36,6509.774469696969
2992,Q8N2S1,48,6627.404488188977
2993,Q8N2S1,54,9590.005000000001
2994,Q8N2S1,60,6727.693766233766
2995,Q8N2S1,72,5922.467
2996,Q8N2S1,84,6572.53275862069
2997,Q8N2S1,96,7624.405000000001
2998,Q8N2S1,108,7399.0525
2999,Q8NBJ4,0,23501.976304347823
3000,Q8NBJ4,3,26002.233333333334
3001,Q8NBJ4,6,22940.70229508197
3002,Q8NBJ4,12,23187.284739884395
3003,Q8NBJ4,18,24983.3375
3004,Q8NBJ4,24,24315.629156626506
3005,Q8NBJ4,30,20234.9
3006,Q8NBJ4,36,23024.681958041958
3007,Q8NBJ4,48,23501.011603053434
3008,Q8NBJ4,54,33526.3
3009,Q8NBJ4,60,22742.72578313253
3010,Q8NBJ4,72,19151.475
3011,Q8NBJ4,84,23122.918333333335
3012,Q8NBJ4,96,24307.25
3013,Q8NBJ4,108,24090.55
3014,Q8NE71,0,19640.73717948718
3015,Q8NE71,3,20580.133333333335
3016,Q8NE71,6,19993.928932038834
3017,Q8NE71,12,18062.47591549296
3018,Q8NE71,18,22697.04
3019,Q8NE71,24,18730.866739130433
3020,Q8NE71,30,7871.69
3021,Q8NE71,36,18793.52727272727
3022,Q8NE71,48,18494.77547008547
3023,Q8NE71,54,27296.5
3024,Q8NE71,60,18538.947638888887
3025,Q8NE71,72,16765.837647058823
3026,Q8NE71,84,15871.429
3027,Q8NE71,96,14560.75
3028,Q8NE71,108,14001.075
3029,Q92520,0,667506.149484536
3030,Q92520,3,618918.3333333334
3031,Q92520,6,639958.8629032258
3032,Q92520,12,619510.1772222222
3033,Q92520,18,649733.375
3034,Q92520,24,654209.8375722544
3035,Q92520,30,646598.0
3036,Q92520,36,627905.9953691275
3037,Q92520,48,641814.2565217392
3038,Q92520,54,988903.5
3039,Q92520,60,647254.1785714285
3040,Q92520,72,591954.5714285715
3041,Q92520,84,649703.5666666667
3042,Q92520,96,776947.0
3043,Q92520,108,774750.75
3044,Q92823,0,160438.7381443299
3045,Q92823,3,127398.7
3046,Q92823,6,160202.85725806453
3047,Q92823,12,149346.39222222223
3048,Q92823,18,145931.25
3049,Q92823,24,159769.73988439306
3050,Q92823,30,138695.0
3051,Q92823,36,160257.2243243243
3052,Q92823,48,156531.6992753623
3053,Q92823,54,135478.75
3054,Q92823,60,156038.00476190477
3055,Q92823,72,146142.6285714286
3056,Q92823,84,152345.15666666668
3057,Q92823,96,134998.5
3058,Q92823,108,155805.5
3059,Q92876,0,1085389.5711340206
3060,Q92876,3,1068706.3333333333
3061,Q92876,6,1069762.2903225806
3062,Q92876,12,1038862.5921787709
3063,Q92876,18,1115590.875
3064,Q92876,24,1083517.49704142
3065,Q92876,30,794166.0
3066,Q92876,36,1083476.9256756757
3067,Q92876,48,1065362.544117647
3068,Q92876,54,1441469.5
3069,Q92876,60,1076623.0
3070,Q92876,72,956343.4761904762
3071,Q92876,84,992067.5
3072,Q92876,96,1156907.5
3073,Q92876,108,991911.5
3074,Q96BZ4,0,9688.95537878788
3075,Q96BZ4,3,6283.41
3076,Q96BZ4,6,8891.311395348837
3077,Q96BZ4,12,9073.493529411764
3078,Q96BZ4,18,7245.697999999999
3079,Q96BZ4,24,9719.389327731093
3080,Q96BZ4,36,9146.156355140187
3081,Q96BZ4,48,9315.405652173913
3082,Q96BZ4,54,19930.0
3083,Q96BZ4,60,8929.354444444443
3084,Q96BZ4,72,7793.356
3085,Q96BZ4,84,8224.731
3086,Q96BZ4,108,9539.95
3087,Q96KN2,0,661069.1288659794
3088,Q96KN2,3,593786.6666666666
3089,Q96KN2,6,658046.0887096775
3090,Q96KN2,12,640559.1277777777
3091,Q96KN2,18,697059.625
3092,Q96KN2,24,671691.4797687861
3093,Q96KN2,30,405783.0
3094,Q96KN2,36,654396.0067567568
3095,Q96KN2,48,665934.2536231884
3096,Q96KN2,54,402454.0
3097,Q96KN2,60,658456.8928571428
3098,Q96KN2,72,660384.7619047619
3099,Q96KN2,84,635998.1666666666
3100,Q96KN2,96,547965.0
3101,Q96KN2,108,657520.0
3102,Q96PD5,0,97914.31855670104
3103,Q96PD5,3,92131.90000000001
3104,Q96PD5,6,97288.85725806453
3105,Q96PD5,12,98175.74022346368
3106,Q96PD5,18,110560.375
3107,Q96PD5,24,97395.42427745664
3108,Q96PD5,30,102378.0
3109,Q96PD5,36,100056.775
3110,Q96PD5,48,95503.03188405797
3111,Q96PD5,54,104818.2
3112,Q96PD5,60,96575.94642857143
3113,Q96PD5,72,90516.56666666667
3114,Q96PD5,84,95048.45999999999
3115,Q96PD5,96,101330.7
3116,Q96PD5,108,109548.45
3117,Q96S96,0,33102.97207142857
3118,Q96S96,3,28262.899999999998
3119,Q96S96,6,34653.57457446808
3120,Q96S96,12,31870.725
3121,Q96S96,18,30934.77142857143
3122,Q96S96,24,32801.997142857144
3123,Q96S96,36,33796.55018867924
3124,Q96S96,48,32227.5918627451
3125,Q96S96,54,64299.4
3126,Q96S96,60,33977.482575757575
3127,Q96S96,72,35031.23333333333
3128,Q96S96,84,34101.92380952381
3129,Q96S96,96,17359.4
3130,Q96S96,108,24299.766666666666
3131,Q99435,0,2368.2339856115104
3132,Q99435,3,1708.4355
3133,Q99435,6,2246.711054945055
3134,Q99435,12,2250.2696428571426
3135,Q99435,18,1946.05
3136,Q99435,24,2287.1227734375
3137,Q99435,30,1615.93
3138,Q99435,36,2145.5968333333335
3139,Q99435,48,2199.030563106796
3140,Q99435,54,1894.4945
3141,Q99435,60,2220.6554
3142,Q99435,72,1920.572625
3143,Q99435,84,1952.9839615384615
3144,Q99435,96,2078.85
3145,Q99435,108,1819.4125
3146,Q99674,0,23165.584142011834
3147,Q99674,3,21519.3
3148,Q99674,6,21851.07899082569
3149,Q99674,12,22078.04820143885
3150,Q99674,18,21736.016666666666
3151,Q99674,24,22576.172253521127
3152,Q99674,30,19381.4
3153,Q99674,36,22217.94033057851
3154,Q99674,48,22798.902589285713
3155,Q99674,54,30452.05
3156,Q99674,60,22581.426666666666
3157,Q99674,72,18842.13894736842
3158,Q99674,84,21195.50962962963
3159,Q99674,96,20021.27
3160,Q99674,108,23599.125
3161,Q99683,0,103640.314375
3162,Q99683,3,109375.2
3163,Q99683,6,101547.38431372549
3164,Q99683,12,102488.09013157894
3165,Q99683,18,111801.1
3166,Q99683,24,102278.97181208055
3167,Q99683,30,111800.0
3168,Q99683,36,100981.61538461539
3169,Q99683,48,105586.12894736842
3170,Q99683,54,92596.9
3171,Q99683,60,102528.83538461538
3172,Q99683,72,96619.37222222221
3173,Q99683,84,96089.024
3174,Q99683,96,92272.6
3175,Q99683,108,100184.9
3176,Q99829,0,15669.712142857144
3177,Q99829,3,12973.4
3178,Q99829,6,15530.072142857143
3179,Q99829,12,14777.017638888889
3180,Q99829,18,15980.826666666668
3181,Q99829,24,16150.536708860758
3182,Q99829,30,12727.1
3183,Q99829,36,14405.924305555554
3184,Q99829,48,15690.415614035086
3185,Q99829,54,24383.6
3186,Q99829,60,15744.84837837838
3187,Q99829,72,11440.85375
3188,Q99829,84,17224.793846153847
3189,Q99829,108,15221.904999999999
3190,Q99832,0,44806.8306122449
3191,Q99832,3,38169.5
3192,Q99832,6,41925.38615384616
3193,Q99832,12,41203.42145631068
3194,Q99832,18,44257.159999999996
3195,Q99832,24,41123.82934782608
3196,Q99832,30,40259.8
3197,Q99832,36,43396.04772727273
3198,Q99832,48,42461.61518987342
3199,Q99832,54,45111.9
3200,Q99832,60,40452.10638297872
3201,Q99832,72,31726.260000000002
3202,Q99832,84,40325.18461538462
3203,Q99832,96,52500.1
3204,Q99832,108,21690.9
3205,Q99969,0,12843.779395604397
3206,Q99969,3,15284.033333333333
3207,Q99969,6,12950.08798245614
3208,Q99969,12,12637.87325
3209,Q99969,18,14965.785000000002
3210,Q99969,24,13155.745704697987
3211,Q99969,30,7563.22
3212,Q99969,36,12956.918778625955
3213,Q99969,48,12435.54106557377
3214,Q99969,54,25255.1
3215,Q99969,60,12562.046315789474
3216,Q99969,72,11903.374
3217,Q99969,84,12568.499642857143
3218,Q99969,96,15720.25
3219,Q99969,108,11666.1375
3220,Q9BY67,0,28345.686166666666
3221,Q9BY67,3,30931.899999999998
3222,Q9BY67,6,27023.621848739494
3223,Q9BY67,12,25888.948538011697
3224,Q9BY67,18,25197.885714285716
3225,Q9BY67,24,27225.80938271605
3226,Q9BY67,30,32583.6
3227,Q9BY67,36,26815.31775362319
3228,Q9BY67,48,27698.493153846153
3229,Q9BY67,54,40593.05
3230,Q9BY67,60,25653.253209876544
3231,Q9BY67,72,25095.370000000003
3232,Q9BY67,84,28871.813793103447
3233,Q9BY67,96,25911.95
3234,Q9BY67,108,31580.425000000003
3235,Q9HDC9,0,277939.549375
3236,Q9HDC9,3,286503.3333333333
3237,Q9HDC9,6,270616.1288135593
3238,Q9HDC9,12,274061.62618055556
3239,Q9HDC9,18,267110.1666666667
3240,Q9HDC9,24,263393.7047945205
3241,Q9HDC9,30,446566.0
3242,Q9HDC9,36,282528.97615384613
3243,Q9HDC9,48,297526.14672131144
3244,Q9HDC9,54,361463.0
3245,Q9HDC9,60,292517.7575342466
3246,Q9HDC9,72,271488.34500000003
3247,Q9HDC9,84,354107.5
3248,Q9HDC9,96,211956.45
3249,Q9HDC9,108,329020.5
3250,Q9NQ79,0,35344.008395721925
3251,Q9NQ79,3,17535.88
3252,Q9NQ79,6,36484.773524590164
3253,Q9NQ79,12,34039.65325581396
3254,Q9NQ79,18,40427.514285714286
3255,Q9NQ79,24,36382.30574074074
3256,Q9NQ79,30,34620.7
3257,Q9NQ79,36,36366.64048275862
3258,Q9NQ79,48,35214.1947761194
3259,Q9NQ79,54,9224.51
3260,Q9NQ79,60,36435.934285714284
3261,Q9NQ79,72,35533.784999999996
3262,Q9NQ79,84,32201.91533333333
3263,Q9NQ79,96,32598.55
3264,Q9NQ79,108,38421.8
3265,Q9NYU2,0,108633.824375
3266,Q9NYU2,3,109749.7
3267,Q9NYU2,6,111915.86574074074
3268,Q9NYU2,12,110845.12675159235
3269,Q9NYU2,18,140456.25
3270,Q9NYU2,24,111908.16928104575
3271,Q9NYU2,30,148973.0
3272,Q9NYU2,36,113862.1024
3273,Q9NYU2,48,112817.02644628099
3274,Q9NYU2,54,135397.0
3275,Q9NYU2,60,115183.94533333334
3276,Q9NYU2,72,109816.24444444444
3277,Q9NYU2,84,109825.85384615386
3278,Q9NYU2,96,97208.45
3279,Q9NYU2,108,122545.66666666667
3280,Q9UBR2,0,15205.242469135801
3281,Q9UBR2,3,14915.933333333334
3282,Q9UBR2,6,15346.645855855855
3283,Q9UBR2,12,14804.315
3284,Q9UBR2,18,17515.775
3285,Q9UBR2,24,15633.10149659864
3286,Q9UBR2,30,17857.0
3287,Q9UBR2,36,15473.176917293233
3288,Q9UBR2,48,15462.622720000001
3289,Q9UBR2,54,16163.150000000001
3290,Q9UBR2,60,14696.247468354431
3291,Q9UBR2,72,13920.699411764706
3292,Q9UBR2,84,14548.306
3293,Q9UBR2,96,14993.134999999998
3294,Q9UBR2,108,16986.966666666667
3295,Q9UBX5,0,35441.87776041667
3296,Q9UBX5,3,41843.166666666664
3297,Q9UBX5,6,34947.45634146341
3298,Q9UBX5,12,34427.05106741573
3299,Q9UBX5,18,38291.85
3300,Q9UBX5,24,35907.50479532164
3301,Q9UBX5,30,38473.9
3302,Q9UBX5,36,37343.80698630137
3303,Q9UBX5,48,35137.54360294117
3304,Q9UBX5,54,32108.6
3305,Q9UBX5,60,36544.74571428572
3306,Q9UBX5,72,33600.815714285716
3307,Q9UBX5,84,33806.5724137931
3308,Q9UBX5,96,33382.95
3309,Q9UBX5,108,30649.675
3310,Q9UHG2,0,242254.8350515464
3311,Q9UHG2,3,245230.66666666666
3312,Q9UHG2,6,228723.97338709678
3313,Q9UHG2,12,225080.02166666667
3314,Q9UHG2,18,264252.5
3315,Q9UHG2,24,230703.67398843932
3316,Q9UHG2,30,176611.0
3317,Q9UHG2,36,222705.80738255035
3318,Q9UHG2,48,230164.52898550723
3319,Q9UHG2,54,378324.0
3320,Q9UHG2,60,227006.38095238095
3321,Q9UHG2,72,206629.8285714286
3322,Q9UHG2,84,214307.50666666668
3323,Q9UHG2,96,224334.0
3324,Q9UHG2,108,259289.5
3325,Q9UKV8,0,70730.66371257485
3326,Q9UKV8,3,85459.5
3327,Q9UKV8,6,70671.56836734695
3328,Q9UKV8,12,70106.03353741496
3329,Q9UKV8,18,64446.38571428571
3330,Q9UKV8,24,69515.32585034014
3331,Q9UKV8,30,96401.4
3332,Q9UKV8,36,69103.88008064516
3333,Q9UKV8,48,68689.3670093458
3334,Q9UKV8,54,80706.25
3335,Q9UKV8,60,67924.95000000001
3336,Q9UKV8,72,65876.99285714286
3337,Q9UKV8,84,77541.07727272727
3338,Q9UKV8,96,76496.75
3339,Q9UKV8,108,70815.85
3340,Q9UNU6,0,20505.646666666664
3341,Q9UNU6,3,35530.2
3342,Q9UNU6,6,20175.56628205128
3343,Q9UNU6,12,19974.229206349206
3344,Q9UNU6,18,21063.071428571428
3345,Q9UNU6,24,20217.087899159662
3346,Q9UNU6,30,13369.9
3347,Q9UNU6,36,19550.795818181818
3348,Q9UNU6,48,18671.534787234043
3349,Q9UNU6,54,12189.8
3350,Q9UNU6,60,18754.003214285713
3351,Q9UNU6,72,17137.07857142857
3352,Q9UNU6,84,18157.5625
3353,Q9UNU6,96,26265.1
3354,Q9UNU6,108,19297.95
3355,Q9Y646,0,19847.085978260868
3356,Q9Y646,3,18086.333333333332
3357,Q9Y646,6,20202.272222222222
3358,Q9Y646,12,19555.061301775146
3359,Q9Y646,18,21766.399999999998
3360,Q9Y646,24,19616.495521472392
3361,Q9Y646,30,13182.8
3362,Q9Y646,36,20396.229705882353
3363,Q9Y646,48,19941.37823076923
3364,Q9Y646,54,19351.9
3365,Q9Y646,60,20377.62261904762
3366,Q9Y646,72,20129.655
3367,Q9Y646,84,17079.118666666665
3368,Q9Y646,96,27399.35
3369,Q9Y646,108,23608.625
3370,Q9Y6R7,0,20347.54488764045
3371,Q9Y6R7,3,29991.666666666668
3372,Q9Y6R7,6,20555.667815126053
3373,Q9Y6R7,12,20622.584941176472
3374,Q9Y6R7,18,22145.7375
3375,Q9Y6R7,24,21108.809509202456
3376,Q9Y6R7,30,15390.7
3377,Q9Y6R7,36,21415.242907801417
3378,Q9Y6R7,48,22841.11579365079
3379,Q9Y6R7,54,35099.3
3380,Q9Y6R7,60,19387.648607594936
3381,Q9Y6R7,72,19183.70666666667
3382,Q9Y6R7,84,20282.928571428572
3383,Q9Y6R7,96,12594.8
3384,Q9Y6R7,108,15648.966666666667
